21	Python工程师	https://www.lagou.com/jobs/6815507.html	IEG-python后台开发工程师	游戏|移动互联网|后端|Python|C++|Linux/Unix	25k-50k	全职	深圳	南山区	科兴科学园	本科及以上	3-5年	2020-04-06	计算机相关专业本科及以上学历，3年以上后台开发经验；精通Python，3年以上Python后台开发经验，有良好的编码习惯；精通Python服务端编程，精通网络编程；熟悉Django/Tornado等web开发框架；熟悉大型分布式系统设计与开发，并具备MQ、NoSQL实战经验；熟悉Unix/Linux操作系统下的开发，部署，维护等工作；有GoogleCloudPlatform、IBMBluemix、AWS使用经验者优先；有CloudFoundry、ConPaaS等开源PaaS云平台开发经验者优先；具备良好的分析解决问题能力和团队合作能力；具有良好的学习能力，对互联网的新技术有很强的求知欲望；有激情，热爱Python，关注用户体验负责腾讯蓝鲸PaaS后台设计与开发；负责腾讯游戏运维支撑相关重点SaaS后台设计与开发；负责腾讯蓝鲸容器管理平台产品后台设计与开发。	腾讯	2000人以上	社交	上市公司	发展前景好|行业趋势|公司平台和资源
22	C++工程师	https://www.lagou.com/jobs/5926095.html	C++工程师	后端开发	30k-60k	全职	北京	海淀区	学清路东50米学清嘉创大厦B座1层	本科及以上	3-5年	2020-04-06	职位职责：1、开发跨平台高性能native客户端核心组件；2、负责沟通及创作工具的系统设计,实现,优化和演进；3、研究分析主流IM，优化实现方案，改进产品功能；4、负责设计和优化IM协议、弱网通信、推送、存储、网络并发、并行计算、加密以及安全等；5、保证工程质量和开发效率。职位要求：1、良好的系统编程能力.喜爱或有Rust经验以及扎实的C/C++功底更佳；2、喜爱关注新技术,愿意尝试更优解决方案；3、不设边界,愿意探索了解事物运转原理；4、熟悉开源社区；5、热衷自动化完成事情；6、关注代码设计，有持续学习习惯。	字节跳动	2000人以上	文娱丨内容	C轮	六险一金|高薪期权|弹性工作|免费三餐
23	算法工程师	https://www.lagou.com/jobs/6502969.html	推荐算法工程师	算法	25k-50k	全职	北京	海淀区	学清路东50米学清嘉创大厦B座1层	本科及以上	1-3年	2020-04-06	职位职责：1、利用机器学习技术，改进推荐系统，提升用户体验；2、主要工作包括：推荐模型改进，用户画像优化，文章特征优化等。职位要求：1、本科及以上学历，一年以上机器学习领域工作经验；2、扎实的编程基础，熟悉linux开发环境，熟悉python和C++优先；3、优秀的分析问题能力和解决问题能力，对解决具有挑战性问题充满激情；4、有扎实的数据结构和算法功底，熟悉机器学习、自然语言处理、深度学习中一项或多项。	字节跳动	2000人以上	文娱丨内容	C轮	弹性工作|免费三餐|租房补贴|职业大牛
24	工艺工程师	https://www.lagou.com/jobs/6911835.html	汽车技术支持工程师（总装工艺）	汽车	10k-15k	全职	广州	天河区	松岗大街8号小鹏汽车智能产业园区	本科及以上	3-5年	2020-04-05	主要职责：1.制订车辆维修性技术条件、维修性检查与验证、竞品车辆维修性优缺点分析报告；2.独立开展新产品维修性可行性分析，参与开展新产品竞争车型维修性分析；3.车辆设计阶段进行维修性虚拟验证，确保车辆下线达到基本维修要求；4.车辆试制阶段验证样车的实际维修性，提前规避量产车的相关问题；5.完成公司交办其他相关工作。基本任职要求：1.本科及以上学历，车辆工程、汽车运用、机械工程等相关专业，5年以上汽车研究院、整车厂以及汽车设计公司等相关工作经验；2.具备维修性工艺同步工程、工艺问题分析和解决能力；3.具备维修性工艺规划和设计能力；4.具有不小于其中一种能力：整车集成、总装工艺、车辆维修；5.英语CET-4级别及以上，能够熟练运用常用工程设计、办公软件；有较好的沟通、协调、组织、策划能力。	小鹏汽车	2000人以上	汽车丨出行	B轮	互联网大厂|行业领先
25	C++工程师	https://www.lagou.com/jobs/6905570.html	游戏C++服务器开发工程师	游戏|服务器端|C++	15k-30k	全职	上海	闵行区	陈行路2388号浦江科技广场3号楼3-4F	学历不限	3-5年	2020-04-06	职位描述：1、根据策划需求，完成工能够模块的设计、开发与调试；2、能够定位或解决线上问题；3、负责服务端后台相关工具开发。任职资格：1、3年及以上游戏服务器开发经验；2、熟练使用c/c++开发程序，熟悉常用数据结构和算法；3、熟悉多线程、网络编程；熟悉常见分布式服务器架构。4、良好的语言表达沟通能力，抗压能力；5、有gm等后台开发经验优先，有mmo开发经验优先。	恺英网络	500-2000人	移动互联网,游戏	上市公司	上市游戏公司|免费早晚餐|晋升空间
26	Python工程师	https://www.lagou.com/jobs/6409609.html	python高级开发工程师	大数据|后端|分布式|GO|Python	25k-50k	全职	深圳	南山区	高新园朗科大厦	本科及以上	5-10年	2020-04-06	岗位名称：python高级开发工程师岗位要求：本科及以上学历。具备产品架构设计以及业务逻辑产品化能力。责任心强，有良好的抗压能力、团队沟通和协作能力，对工作有激情，有追求卓越的渴望，目标导向，客户导向。有3年以上开发工作经验，其中包括2年以上unix/linux下的python开发经验。熟练掌握python、go、shell语言，以及mysql数据库的应用。熟练掌握unix/linux下的网络编程，多进程、多线程编程。熟悉掌握spark，hadoop，es，kafka等大数据架构，有开发应用大数据平台经验。有跨团队合作，项目管理经验者优先。有网络安全产品研发经验者优先。有开源项目研发经验者优先。具备大型安全策略运营平台、安全数据分析平台建设和运营经验者优先。具备良好自驱力，拥有更高的职业追求和理想者优先。岗位职责：负责部门对外安全产品研发，对内安全数据分析平台以及内部安全运营支撑类产品研发和运营。	腾讯	2000人以上	社交	上市公司	发展前景
27	算法工程师	https://www.lagou.com/jobs/6746408.html	高级推荐算法工程师	电商|推荐|算法|机器学习	35k-55k	全职	北京	朝阳区	建国路35号华润时代中心B2座3层至6层	本科及以上	5-10年	2020-04-06	【岗位职责】1.负责推荐服务中心的架构设计和开发；2.推荐算法的维护与调优，持续提升推荐效果；3.负责业务数据的挖掘和分析，提升推荐的精准性。【岗位要求】1.计算机或相关专业本科以上学历，5年以上推荐算法相关经验，其它条件优秀者可适当放宽要求；2.熟悉常用机器学习和数据挖掘算法，包括但不限于决策树、Kmeans、SVM、Bagging/Boosting、线性回归、逻辑回归等算法；3.熟练掌握Mysql、MongoDB数据库开发，熟悉NoSQL，如Memcache、Redis；4.熟悉Hadoop、HBase、Spark、Kafka等计算平台和工具。5.具备中台设计开发或面向领域设计（DDD）开发经验者优先考虑;6.具备良好的逻辑思维，沟通技巧与团队协作能力；7.具有较强的执行力，高度的责任感和内驱力，能够在高压下高效工作；8.有知名互联网公司推荐算法研发经验者优先考虑。	会小二网	150-500人	企业服务	B轮	行业领先|**VC|精英团队|期权奖励
28	工艺工程师	https://www.lagou.com/jobs/6791195.html	工艺工程师	信息安全|PCB工艺|工业设计|智能硬件|模具设计	4k-6k	全职	太原	小店区	龙城大街75号鸿泰国际大厦B座10层	本科及以上	3-5年	2020-03-10	岗位职责：1、负责新产品前期的可行性评估；2、参与新产品试制工作，及时分析和解决制程工艺上出现的不良问题；3、负责跟进产品投产后生产工艺改进；4、负责工厂端的技术对接及生产辅助。任职要求：1、熟练使用AD、candance等绘图软件；2、熟悉电路板焊接工艺，掌握常用电子元器件性能；3、具备较强的学习能力和分析解决问题的能力；4、具备良好的抗压能力和团队协作能力。	山西百信信息	500-2000人	企业服务	未融资	五险|餐补节日福利年终奖励双休|****
29	C++工程师	https://www.lagou.com/jobs/6894386.html	c++工程师	企业服务|工具软件|C++|算法	20k-40k	全职	北京	朝阳区	望京SOHO	本科及以上	5-10年	2020-04-06	C++工程师岗位职责:1.与业务和技术相关部门紧密合作，以交付预期的结果。2.将功能需求转换高性能、可扩展和可维护的解决方案，这些解决方案在整个系统体系结构中都可以正常运行。3.生成清晰而全面的技术文档。4.评估和决定使用新的或现有的软件技术和工具5.指导初级开发工程师任职资格:1.至少4年的软件开发经验，精通C/C++2.较强的沟通能力和团队合作能力3.计算机科学或相关领域的学士以上学位4.熟悉常见的开源图像处理类库，比如Skia，优先5.熟悉数据分析优先6.熟悉Webassembly技术优先	蓝湖	50-150人	企业服务	B轮	负责核心产品|硅谷文化的产研团队。
30	Python工程师	https://www.lagou.com/jobs/5857710.html	python后端开发工程师	后端|docker	20k-30k	全职	深圳	龙岗区	坂田街道云里智能园8栋5楼（5号线坂田站D出口）	本科及以上	5-10年	2020-04-06	岗位职责：1、负责互联网项目的web后端开发;2、负责后端项目业务功能的持续迭代与代码风格的重构优化;3、与前端工程师协作完成项目;岗位要求：1、有3年以上python后端开发经验,本科及以上学历，计算机、软件相关专业;2、熟悉Python语言，熟悉Django/Tornado/Flask等其中至少一种框架;3、熟悉MySQL、Redis;4、有良好的编程思想、代码规范以及测试习惯;5、具有良好的沟通能力、团队合作精神、优秀的分析问题和解决问题的能力;6、热爱技术难点的攻关和新技术的应用;7、有良好的算法和数据结构基础，及很强的自学能力；加分项：1、熟悉其他语言如Ruby/Golang/C++/C#等者优先;2、了解beanstalk,RabbitMQ，了解Elasticsearch或Solr等搜索引擎并有实践经验者优先;3、了解K8S,docker并有实践经验者优先考虑;	开思时代	500-2000人	移动互联网,电商	C轮	团队氛围好|激励期权|法定假期|节日福利
31	算法工程师	https://www.lagou.com/jobs/6794036.html	推荐算法工程师	社交|大数据|推荐|NLP	30k-60k	全职	杭州	拱墅区	杭州祥园路108号G座2号楼8楼	本科及以上	3-5年	2020-04-06	岗位描述：1、负责微博/绿洲个性化推荐算法研发，改善用户体验，提升用户获取信息的效率；2、负责信息流场景推荐召回和排序模型优化；3、负责深度学习和机器学习算法在推荐业务中的应用，跟进业界前沿算法技术进展，将新思路应用到业务场景，提升业务效果。岗位要求：1、3年以上推荐/广告/搜索系统算法研发经验，对个性化系统有深刻理解；2、熟悉协同过滤、矩阵分解等算法模型，在召回或者排序方面有丰富的实战经验；3、精通C++/Java等其中一种开发语言；4、熟悉开源机器学习平台，如tensorflow等。加分项：1、项目经历丰富、kaggle、ACM竞赛获奖、高质量论文发表者优先；2、有大规模在线学习项目经验者优先；3、有实时计算，如flink等项目经验者优先；4、对挑战性问题，有强烈兴趣并付诸实践且有业务效果者优先。	微博	2000人以上	文娱丨内容	上市公司	算法前沿|大牛多多|
